task_id,model,seed,auc,auprc,accuracy,balanced_accuracy,mcc,sensitivity,specificity,threshold
snnrice6ma_rice_chen,SNNRice6mA-feature,1,0.882418646694215,0.8849802881027335,0.8068181818181818,0.8068181818181819,0.6139472214028161,0.7909090909090909,0.8227272727272728,0.5
snnrice6ma_rice_chen,SNNRice6mA-feature,2,0.8858251549586778,0.8877691861691529,0.7914772727272728,0.7914772727272728,0.5829850355260574,0.7965909090909091,0.7863636363636364,0.5
snnrice6ma_rice_chen,SNNRice6mA-feature,3,0.8890340909090909,0.8931020426779757,0.7977272727272727,0.7977272727272727,0.5964968607658261,0.7681818181818182,0.8272727272727273,0.5
