task_id,model,seed,selected_epochs,validation_accuracy,auc,auprc,accuracy,balanced_accuracy,mcc,sensitivity,specificity,threshold
snnrice6ma_rice_chen,SNNRice6mA,1,31,0.8181818181818182,0.8284347231715653,0.8499764476397779,0.7660377358490567,0.7656926406926406,0.5407052707232285,0.6742424242424242,0.8571428571428571,0.5
snnrice6ma_rice_chen,SNNRice6mA,2,19,0.8333333333333334,0.8610731373889269,0.8846441011487626,0.7924528301886793,0.7922932330827068,0.5867966308203618,0.75,0.8345864661654135,0.5
snnrice6ma_rice_chen,SNNRice6mA,3,64,0.8484848484848485,0.8566871724766464,0.8766137665632918,0.7773584905660378,0.7772271588061062,0.5558809971752677,0.7424242424242424,0.8120300751879699,0.5
