run_task_id,evaluation_task,source,source_family,oof_auc,test_auc,oof_selected,oof_selected_individual_channel,oof_selected_standalone_source
gue_prom_core_all,gue_prom_core_all,rc_multiscale_seed1,sequence_grammar_rc,0.9091888655669235,0.9168822110643613,False,False,False
gue_prom_core_all,gue_prom_core_all,rc_multiscale_seed2,sequence_grammar_rc,0.9001534976677079,0.9155746777733951,False,False,False
gue_prom_core_all,gue_prom_core_all,rc_multiscale_biophysical_seed3,sequence_grammar_biophysical,0.9067090045998734,0.9143707792788844,False,False,False
gue_prom_core_all,gue_prom_core_all,rc_multiscale_biophysical_position_seed4,sequence_grammar_position,0.9047862500207461,0.917218852949985,False,False,False
ienhancer_recognition,ienhancer_recognition,kmer13__logreg_l2_c1,composition,0.829907149759156,0.8150999999999999,False,False,False
ienhancer_recognition,ienhancer_recognition,kmer13__logreg_l2_c03,composition,0.8295366206290276,0.8151999999999999,False,False,False
ienhancer_recognition,ienhancer_recognition,kmer46__logreg_l2_c1,composition,0.8294896233680371,0.814025,False,False,False
ienhancer_recognition,ienhancer_recognition,kmer46__logreg_l2_c03,composition,0.8292798384928909,0.81385,False,False,False
ienhancer_recognition,ienhancer_recognition,fcgr4__scaled_logreg_l2_c1,composition,0.826933381041986,0.8153499999999999,False,False,False
ienhancer_recognition,ienhancer_recognition,fcgr4__extratrees_300,composition,0.8375688385001562,0.8731000000000001,False,False,False
ienhancer_recognition,ienhancer_recognition,basicpos__scaled_logreg_l2_c1,motif_position,0.8342417956858784,0.8250000000000001,False,False,False
ienhancer_recognition,ienhancer_recognition,basicpos__extratrees_300,motif_position,0.836425919602444,0.877325,False,False,False
ienhancer_recognition,ienhancer_recognition,cksnap5__scaled_logreg_l2_c1,physicochemical,0.8383816413713937,0.8225,False,False,False
ienhancer_recognition,ienhancer_recognition,cksnap5__extratrees_300,physicochemical,0.8402946796376078,0.8768374999999999,False,False,False
ienhancer_recognition,ienhancer_recognition,zcurve12__scaled_logreg_l2_c1,physicochemical,0.8214117704753672,0.817825,False,False,False
ienhancer_recognition,ienhancer_recognition,zcurve12__extratrees_300,physicochemical,0.8219416816210285,0.8729,False,False,False
ienhancer_recognition,ienhancer_recognition,eiip_auto__scaled_logreg_l2_c1,physicochemical,0.778148407814532,0.7682,False,False,False
ienhancer_recognition,ienhancer_recognition,eiip_auto__extratrees_300,physicochemical,0.7605582638893933,0.8606749999999999,False,False,False
ienhancer_recognition,ienhancer_recognition,dinuc_auto__scaled_logreg_l2_c1,physicochemical,0.8118697372149286,0.8237,False,False,False
ienhancer_recognition,ienhancer_recognition,dinuc_auto__extratrees_300,physicochemical,0.8399073495542753,0.8744375,False,False,False
ienhancer_recognition,ienhancer_recognition,promoter_motif__scaled_logreg_l2_c1,motif_position,0.8265317474444388,0.816625,False,False,False
ienhancer_recognition,ienhancer_recognition,promoter_motif__extratrees_300,motif_position,0.8164543540805429,0.8629,False,False,False
ienhancer_recognition,ienhancer_recognition,dnabert2__scaled_logreg_l2_c1,foundation_db2,0.7738798305010861,0.793825,False,False,False
ienhancer_recognition,ienhancer_recognition,dnabert2__scaled_logreg_l2_c03,foundation_db2,0.7829298682805269,0.7940875000000001,False,False,False
ienhancer_recognition,ienhancer_recognition,dnabert1_6mer_mean__linear,foundation_db1,0.8750022703990816,0.8181499999999999,False,False,True
ienhancer_recognition,ienhancer_recognition,dnabert1_6mer_cls__linear,foundation_db1,0.8116495085040069,0.7965249999999999,False,False,False
ienhancer_recognition,ienhancer_recognition,nt_500m_human_ref_mean__linear,foundation_nt,0.8576223654289057,0.8224,False,False,False
ienhancer_recognition,ienhancer_recognition,nt_500m_human_ref_cls__linear,foundation_nt,0.857633717424314,0.8254250000000001,False,False,False
ienhancer_recognition,ienhancer_recognition,dnashaper_shape4__logreg_c1,dna_shape,0.8317852238795127,0.824025,False,False,False
ienhancer_recognition,ienhancer_recognition,dnashaper_shape4__histgb,dna_shape,0.8280027390094522,0.848025,False,False,False
ienhancer_recognition,ienhancer_recognition,dnashaper_ep__logreg_c1,dna_shape,0.8262059451762194,0.806975,False,False,False
ienhancer_recognition,ienhancer_recognition,dnashaper_all5__logreg_c03,dna_shape,0.825938946244215,0.819775,False,False,False
ienhancer_recognition,ienhancer_recognition,dnabert1_6mer__pool_interaction,foundation_db1,0.8360299620026009,0.82945,False,False,False
ienhancer_recognition,ienhancer_recognition,nt_500m_human_ref__pool_interaction,foundation_nt,0.8476584920190932,0.8547,False,False,False
ienhancer_recognition,ienhancer_recognition,dnabert2__pool_interaction,foundation_db2,0.8313820010026083,0.8532749999999999,False,False,False
ienhancer_recognition,ienhancer_recognition,cross_foundation__attention_interaction,foundation_cross,0.8482449361018883,0.8456999999999998,False,False,False
ienhancer_recognition,ienhancer_recognition,cross_foundation__anchor_residual,foundation_residual,0.8762323726215299,0.835275,False,False,False
ienhancer_recognition,ienhancer_recognition,aligned_score_anchor,derived_anchor,0.8784650830784433,0.8402499999999999,True,True,False
ienhancer_recognition,ienhancer_recognition,local_cross,preclassifier_local,0.8257909162240902,0.8409,False,False,False
ienhancer_recognition,ienhancer_recognition,local_cross_db1,preclassifier_local,0.8143876097964996,0.8411,False,False,False
ienhancer_recognition,ienhancer_recognition,local_cross_db1_nt,preclassifier_local,0.8278597038673069,0.8335250000000002,False,False,False
ienhancer_recognition,ienhancer_recognition,local_cross_nt,preclassifier_local,0.8154188250593937,0.847775,False,False,False
ienhancer_recognition,ienhancer_recognition,local_cross_db1_nt_mean,preclassifier_local,0.828005236448442,0.832025,False,False,False
ienhancer_recognition,ienhancer_recognition,rc_multiscale_seed0,sequence_grammar_rc,0.8305074432763493,0.8329374999999999,False,False,False
ienhancer_recognition,ienhancer_recognition,rc_multiscale_seed1,sequence_grammar_rc,0.8331222618987076,0.8268125,False,False,False
ienhancer_recognition,ienhancer_recognition,rc_multiscale_seed2,sequence_grammar_rc,0.8368661499843796,0.8313125000000001,False,False,False
ienhancer_recognition,ienhancer_recognition,rc_multiscale_biophysical_seed3,sequence_grammar_biophysical,0.8408302667809737,0.8330124999999999,False,False,False
ienhancer_recognition,ienhancer_recognition,rc_multiscale_biophysical_position_seed4,sequence_grammar_position,0.8349994278594315,0.8397874999999999,False,False,False
ienhancer_strength,ienhancer_strength,kmer13__logreg_l2_c1,composition,0.6568300869653665,0.622,False,False,False
ienhancer_strength,ienhancer_strength,kmer13__logreg_l2_c03,composition,0.656090845024375,0.6225999999999999,False,False,False
ienhancer_strength,ienhancer_strength,kmer46__logreg_l2_c1,composition,0.6614698745286651,0.6391,False,False,False
ienhancer_strength,ienhancer_strength,kmer46__logreg_l2_c03,composition,0.6612110490333549,0.6384000000000001,False,False,False
ienhancer_strength,ienhancer_strength,fcgr4__scaled_logreg_l2_c1,composition,0.597480038651274,0.7036,False,False,False
ienhancer_strength,ienhancer_strength,fcgr4__extratrees_300,composition,0.6723051271060222,1.0,False,False,False
ienhancer_strength,ienhancer_strength,basicpos__scaled_logreg_l2_c1,motif_position,0.6785133063549378,0.7022999999999999,False,False,False
ienhancer_strength,ienhancer_strength,basicpos__extratrees_300,motif_position,0.6730234813754623,1.0,False,False,False
ienhancer_strength,ienhancer_strength,cksnap5__scaled_logreg_l2_c1,physicochemical,0.6536115692271924,0.7134,False,False,False
ienhancer_strength,ienhancer_strength,cksnap5__extratrees_300,physicochemical,0.6818389869297665,1.0,False,False,False
ienhancer_strength,ienhancer_strength,zcurve12__scaled_logreg_l2_c1,physicochemical,0.6537387115757659,0.611,False,False,False
ienhancer_strength,ienhancer_strength,zcurve12__extratrees_300,physicochemical,0.6692864044870351,1.0,False,False,False
ienhancer_strength,ienhancer_strength,eiip_auto__scaled_logreg_l2_c1,physicochemical,0.6224308163991834,0.6371,False,False,False
ienhancer_strength,ienhancer_strength,eiip_auto__extratrees_300,physicochemical,0.6086476776541874,1.0,False,False,False
ienhancer_strength,ienhancer_strength,dinuc_auto__scaled_logreg_l2_c1,physicochemical,0.6074479987794335,0.6857,False,False,False
ienhancer_strength,ienhancer_strength,dinuc_auto__extratrees_300,physicochemical,0.6771873932912431,1.0,False,False,False
ienhancer_strength,ienhancer_strength,promoter_motif__scaled_logreg_l2_c1,motif_position,0.6385215887707877,0.6232,False,False,False
ienhancer_strength,ienhancer_strength,promoter_motif__extratrees_300,motif_position,0.6398892771775853,1.0,False,False,False
ienhancer_strength,ienhancer_strength,dnabert2__scaled_logreg_l2_c1,foundation_db2,0.6082090365516089,0.8654499999999999,False,False,False
ienhancer_strength,ienhancer_strength,dnabert2__scaled_logreg_l2_c03,foundation_db2,0.6113657994347614,0.8495999999999999,False,False,False
ienhancer_strength,ienhancer_strength,dnabert1_6mer_mean__linear,foundation_db1,0.69437522249911,0.7017,False,False,True
ienhancer_strength,ienhancer_strength,dnabert1_6mer_cls__linear,foundation_db1,0.6114439011631709,0.6304000000000001,False,False,False
ienhancer_strength,ienhancer_strength,nt_500m_human_ref_mean__linear,foundation_nt,0.6639791195937258,0.7106000000000001,False,False,False
ienhancer_strength,ienhancer_strength,nt_500m_human_ref_cls__linear,foundation_nt,0.6714550896898455,0.738,False,False,False
ienhancer_strength,ienhancer_strength,dnashaper_shape4__logreg_c1,dna_shape,0.6482134683706163,0.6719999999999999,False,False,False
ienhancer_strength,ienhancer_strength,dnashaper_shape4__histgb,dna_shape,0.6534426515355163,0.9125,False,False,False
ienhancer_strength,ienhancer_strength,dnashaper_ep__logreg_c1,dna_shape,0.6539475882912794,0.6447999999999999,False,False,False
ienhancer_strength,ienhancer_strength,dnashaper_all5__logreg_c03,dna_shape,0.6317013099294542,0.6878,False,False,False
ienhancer_strength,ienhancer_strength,dnabert1_6mer__pool_interaction,foundation_db1,0.642944326181879,0.8948,False,False,False
ienhancer_strength,ienhancer_strength,nt_500m_human_ref__pool_interaction,foundation_nt,0.6475614097543609,0.915,False,False,False
ienhancer_strength,ienhancer_strength,dnabert2__pool_interaction,foundation_db2,0.659732565151372,0.9244,False,False,False
ienhancer_strength,ienhancer_strength,cross_foundation__attention_interaction,foundation_cross,0.662533329458519,0.8803000000000001,False,False,False
ienhancer_strength,ienhancer_strength,cross_foundation__anchor_residual,foundation_residual,0.6917924165038033,0.8846,False,False,False
ienhancer_strength,ienhancer_strength,aligned_score_anchor,derived_anchor,0.6997896702290741,0.9430000000000001,True,True,False
ienhancer_strength,ienhancer_strength,local_cross,preclassifier_local,0.6477484906386906,0.8471,False,False,False
ienhancer_strength,ienhancer_strength,local_cross_db1,preclassifier_local,0.6327384282299606,0.8704000000000001,False,False,False
ienhancer_strength,ienhancer_strength,local_cross_db1_nt,preclassifier_local,0.6562579463967859,0.8649,False,False,False
ienhancer_strength,ienhancer_strength,local_cross_nt,preclassifier_local,0.627565550962286,0.8734,False,False,False
ienhancer_strength,ienhancer_strength,local_cross_db1_nt_mean,preclassifier_local,0.6530739387246532,0.8611,False,False,False
ienhancer_strength,ienhancer_strength,rc_multiscale_seed0,sequence_grammar_rc,0.6577327976402381,0.6703,False,False,False
ienhancer_strength,ienhancer_strength,rc_multiscale_seed1,sequence_grammar_rc,0.6559355497271888,0.68675,False,False,False
ienhancer_strength,ienhancer_strength,rc_multiscale_seed2,sequence_grammar_rc,0.6632734795591431,0.67275,False,False,False
ienhancer_strength,ienhancer_strength,rc_multiscale_biophysical_seed3,sequence_grammar_biophysical,0.6689413038266214,0.7011499999999999,False,False,False
ienhancer_strength,ienhancer_strength,rc_multiscale_biophysical_position_seed4,sequence_grammar_position,0.6650680029932943,0.70495,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,kmer13__logreg_l2_c1,composition,0.5370772229015635,0.50954112,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,kmer13__logreg_l2_c03,composition,0.5278478622587126,0.49620096,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,kmer46__logreg_l2_c1,composition,0.5545669468949253,0.5557881600000001,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,kmer46__logreg_l2_c03,composition,0.547481319329199,0.54882672,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,fcgr4__scaled_logreg_l2_c1,composition,0.5683370862084025,0.59878808,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,fcgr4__extratrees_300,composition,0.07636935867761377,0.10802832,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,basicpos__scaled_logreg_l2_c1,motif_position,0.6254551838588523,0.6946045599999999,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,basicpos__extratrees_300,motif_position,0.6456023812123329,0.61449456,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,cksnap5__scaled_logreg_l2_c1,physicochemical,0.6229793540920605,0.54620728,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,cksnap5__extratrees_300,physicochemical,0.21937683422132936,0.27425232000000005,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,zcurve12__scaled_logreg_l2_c1,physicochemical,0.6040725696567386,0.69614224,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,zcurve12__extratrees_300,physicochemical,0.6623321207092323,0.65801608,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,eiip_auto__scaled_logreg_l2_c1,physicochemical,0.6802186708446153,0.5038064,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,eiip_auto__extratrees_300,physicochemical,0.6724298716045071,0.5111604,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,dinuc_auto__scaled_logreg_l2_c1,physicochemical,0.6723859714822255,0.5391227199999999,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,dinuc_auto__extratrees_300,physicochemical,0.5702381911083938,0.47800040000000005,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,promoter_motif__scaled_logreg_l2_c1,motif_position,0.6158019619617434,0.7067569600000001,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,promoter_motif__extratrees_300,motif_position,0.5869020580400035,0.6215576,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,dnabert2__scaled_logreg_l2_c1,foundation_db2,0.7254122237750023,0.60287872,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,dnabert2__scaled_logreg_l2_c03,foundation_db2,0.7254601122368767,0.6029057600000001,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,dnabert1_6mer_mean__linear,foundation_db1,0.7377990042798497,0.51443136,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,dnabert1_6mer_cls__linear,foundation_db1,0.6388102945672112,0.56533816,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,nt_500m_human_ref_mean__linear,foundation_nt,0.7215784937549132,0.54668776,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,nt_500m_human_ref_cls__linear,foundation_nt,0.7398093261420211,0.61159456,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,dnashaper_shape4__logreg_c1,dna_shape,0.6509836666957812,0.6478488,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,dnashaper_shape4__histgb,dna_shape,0.6563073663638745,0.62978784,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,dnashaper_ep__logreg_c1,dna_shape,0.6228251069962443,0.6536873599999999,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,dnashaper_all5__logreg_c03,dna_shape,0.6582754814830989,0.66135144,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,dnabert1_6mer__pool_interaction,foundation_db1,0.671476934666783,0.53760792,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,nt_500m_human_ref__pool_interaction,foundation_nt,0.6667498930037558,0.58165568,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,dnabert2__pool_interaction,foundation_db2,0.6156558487640842,0.55083744,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,cross_foundation__attention_interaction,foundation_cross,0.6796634902611581,0.5768544,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,cross_foundation__anchor_residual,foundation_residual,0.7301177559175474,0.6046188800000001,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,aligned_score_anchor,derived_anchor,0.9670350106996243,0.89782072,True,True,False
ipromoter_hs_notata,ipromoter_hs_notata,local_cross,preclassifier_local,0.699064205389117,0.5878872799999999,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,local_cross_db1,preclassifier_local,0.7205367619442746,0.60701096,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,local_cross_db1_nt,preclassifier_local,0.7239178487204122,0.5997075199999999,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,local_cross_nt,preclassifier_local,0.7116357684077212,0.5845685599999999,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,local_cross_db1_nt_mean,preclassifier_local,0.724707324875535,0.61008872,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,rc_multiscale_seed0,sequence_grammar_rc,0.7307795036684426,0.5600328,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,rc_multiscale_seed1,sequence_grammar_rc,0.7459927373569745,0.56221024,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,rc_multiscale_seed2,sequence_grammar_rc,0.7447186326316709,0.55742592,False,False,False
ipromoter_hs_notata,ipromoter_hs_notata,rc_multiscale_biophysical_seed3,sequence_grammar_biophysical,0.7525681598829592,0.6187100799999999,False,False,True
ipromoter_hs_notata,ipromoter_hs_notata,rc_multiscale_biophysical_position_seed4,sequence_grammar_position,0.751369622892829,0.67336432,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,kmer13__logreg_l2_c1,composition,0.49784881182652313,0.498,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,kmer13__logreg_l2_c03,composition,0.49195916127093237,0.47444000000000003,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,kmer46__logreg_l2_c1,composition,0.49243829694240004,0.5572400000000001,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,kmer46__logreg_l2_c03,composition,0.4918952114258358,0.551952,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,fcgr4__scaled_logreg_l2_c1,composition,0.4984197228482057,0.6401760000000001,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,fcgr4__extratrees_300,composition,0.06292949521441993,0.118088,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,basicpos__scaled_logreg_l2_c1,motif_position,0.6773257606736441,0.810384,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,basicpos__extratrees_300,motif_position,0.5526278748750497,0.6787599999999999,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,cksnap5__scaled_logreg_l2_c1,physicochemical,0.594857960559706,0.558832,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,cksnap5__extratrees_300,physicochemical,0.10839726555018592,0.152128,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,zcurve12__scaled_logreg_l2_c1,physicochemical,0.6774451988067253,0.8116959999999999,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,zcurve12__extratrees_300,physicochemical,0.6588986860340861,0.7888319999999999,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,eiip_auto__scaled_logreg_l2_c1,physicochemical,0.6408444080742131,0.493072,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,eiip_auto__extratrees_300,physicochemical,0.6272105614552316,0.487352,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,dinuc_auto__scaled_logreg_l2_c1,physicochemical,0.6085623472749961,0.544272,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,dinuc_auto__extratrees_300,physicochemical,0.39363619307385755,0.418192,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,promoter_motif__scaled_logreg_l2_c1,motif_position,0.7113697780191852,0.840512,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,promoter_motif__extratrees_300,motif_position,0.6532933926141347,0.7751599999999998,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,dnabert2__scaled_logreg_l2_c1,foundation_db2,0.5876928116306055,0.568736,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,dnabert2__scaled_logreg_l2_c03,foundation_db2,0.5917714448808474,0.568512,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,dnabert1_6mer_mean__linear,foundation_db1,0.6553861634990882,0.446048,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,dnabert1_6mer_cls__linear,foundation_db1,0.5577396317042178,0.495568,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,nt_500m_human_ref_mean__linear,foundation_nt,0.6494069343436866,0.48889600000000005,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,nt_500m_human_ref_cls__linear,foundation_nt,0.6874481424522666,0.5767039999999999,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,dnashaper_shape4__logreg_c1,dna_shape,0.6589859051612406,0.7200960000000001,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,dnashaper_shape4__histgb,dna_shape,0.7293396031301904,0.851248,False,False,True
ipromoter_hs_tata,ipromoter_hs_tata,dnashaper_ep__logreg_c1,dna_shape,0.6334162186245055,0.724512,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,dnashaper_all5__logreg_c03,dna_shape,0.6658768670954615,0.750256,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,dnabert1_6mer__pool_interaction,foundation_db1,0.5517010902879061,0.489504,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,nt_500m_human_ref__pool_interaction,foundation_nt,0.6239093337646557,0.557408,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,dnabert2__pool_interaction,foundation_db2,0.5334768489356582,0.49696,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,cross_foundation__attention_interaction,foundation_cross,0.5893961881661544,0.516144,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,cross_foundation__anchor_residual,foundation_residual,0.701573979800636,0.7670879999999999,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,aligned_score_anchor,derived_anchor,0.9735120717943595,0.952544,True,True,False
ipromoter_hs_tata,ipromoter_hs_tata,local_cross,preclassifier_local,0.593996264873424,0.55816,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,local_cross_db1,preclassifier_local,0.5967313004876298,0.570208,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,local_cross_db1_nt,preclassifier_local,0.6278538025179967,0.565392,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,local_cross_nt,preclassifier_local,0.6107224851723416,0.550528,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,local_cross_db1_nt_mean,preclassifier_local,0.6410999633712211,0.574944,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,rc_multiscale_seed0,sequence_grammar_rc,0.5706806883346532,0.5359839999999999,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,rc_multiscale_seed1,sequence_grammar_rc,0.5901587046397484,0.566728,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,rc_multiscale_seed2,sequence_grammar_rc,0.5947005267807468,0.5455119999999999,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,rc_multiscale_biophysical_seed3,sequence_grammar_biophysical,0.6139117599534354,0.6568160000000001,False,False,False
ipromoter_hs_tata,ipromoter_hs_tata,rc_multiscale_biophysical_position_seed4,sequence_grammar_position,0.630325472167091,0.75672,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,kmer13__logreg_l2_c1,composition,0.5341588269868803,0.51161864,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,kmer13__logreg_l2_c03,composition,0.5286352276040043,0.50142032,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,kmer46__logreg_l2_c1,composition,0.5534390406588481,0.57974656,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,kmer46__logreg_l2_c03,composition,0.5509195860849097,0.57358208,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,fcgr4__scaled_logreg_l2_c1,composition,0.5695433453065325,0.62823688,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,fcgr4__extratrees_300,composition,0.0883447277053322,0.126886,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,basicpos__scaled_logreg_l2_c1,motif_position,0.6552199644752948,0.75531456,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,basicpos__extratrees_300,motif_position,0.6634707686870168,0.69608696,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,cksnap5__scaled_logreg_l2_c1,physicochemical,0.6259761657223772,0.57754088,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,cksnap5__extratrees_300,physicochemical,0.20572206688321995,0.28565503999999997,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,zcurve12__scaled_logreg_l2_c1,physicochemical,0.6296657620545676,0.764144,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,zcurve12__extratrees_300,physicochemical,0.6760041675552902,0.7458123999999999,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,eiip_auto__scaled_logreg_l2_c1,physicochemical,0.6810781852043151,0.51521256,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,eiip_auto__extratrees_300,physicochemical,0.6725328293040553,0.52652768,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,dinuc_auto__scaled_logreg_l2_c1,physicochemical,0.6701446694507106,0.54994264,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,dinuc_auto__extratrees_300,physicochemical,0.5509084009524272,0.49671568,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,promoter_motif__scaled_logreg_l2_c1,motif_position,0.6498750138055597,0.78069392,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,promoter_motif__extratrees_300,motif_position,0.6213017693166298,0.70633904,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,dnabert2__scaled_logreg_l2_c1,foundation_db2,0.7241537113558025,0.64659352,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,dnabert2__scaled_logreg_l2_c03,foundation_db2,0.7242358639252162,0.64680096,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,dnabert1_6mer_mean__linear,foundation_db1,0.7278617098774707,0.51855184,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,dnabert1_6mer_cls__linear,foundation_db1,0.6356167992555244,0.57533792,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,nt_500m_human_ref_mean__linear,foundation_nt,0.7153072483461151,0.5583792,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,nt_500m_human_ref_cls__linear,foundation_nt,0.7384149398324144,0.6539956,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,dnashaper_shape4__logreg_c1,dna_shape,0.6723872153852153,0.694916,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,dnashaper_shape4__histgb,dna_shape,0.6721126799300237,0.6847724800000001,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,dnashaper_ep__logreg_c1,dna_shape,0.64854596098389,0.6941923200000001,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,dnashaper_all5__logreg_c03,dna_shape,0.6830839402823131,0.70988704,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,dnabert1_6mer__pool_interaction,foundation_db1,0.6584265873440658,0.56600704,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,nt_500m_human_ref__pool_interaction,foundation_nt,0.664085698507136,0.62178032,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,dnabert2__pool_interaction,foundation_db2,0.6132700833128006,0.59305368,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,cross_foundation__attention_interaction,foundation_cross,0.6764343076345187,0.6256386399999999,False,False,False
ipromoter_mm_notata,ipromoter_mm_notata,cross_foundation__anchor_residual,foundation_residual,0.7301433741761534,0.65451704,False,False,False
