run_task_id,evaluation_task,stage,n_sources,auc,auprc,mcc,accuracy,balanced_accuracy,sensitivity,specificity,oof_auc,threshold,n_test
snnrice6ma_rice_chen__fold01,snnrice6ma_rice_chen,reliability_routed_l2,44,0.9088326446280991,0.9213781859540238,0.636528050172442,0.8181818181818182,0.8181818181818181,0.8295454545454546,0.8068181818181818,0.8876788720538721,0.44279405221343043,176
snnrice6ma_rice_chen__fold01,snnrice6ma_rice_chen,mucff_dual_decision,44,0.9077995867768597,0.9197668386319104,0.636528050172442,0.8181818181818182,0.8181818181818181,0.8295454545454546,0.8068181818181818,0.8887804815835119,0.46660455564372744,176
snnrice6ma_rice_chen__fold02,snnrice6ma_rice_chen,base_evidence,28,0.8875258264462809,0.8901091775778563,0.6009252125773316,0.7954545454545454,0.7954545454545454,0.8863636363636364,0.7045454545454546,0.8938772191613101,0.32647494077682493,176
snnrice6ma_rice_chen__fold02,snnrice6ma_rice_chen,foundation_interactions,33,0.887525826446281,0.8896987064175352,0.6070338505905771,0.8011363636363636,0.8011363636363636,0.8636363636363636,0.7386363636363636,0.8930051780430569,0.3790513281524184,176
snnrice6ma_rice_chen__fold02,snnrice6ma_rice_chen,local_foundation_fusion,39,0.8857179752066116,0.8874258778423153,0.6054474533910399,0.8011363636363636,0.8011363636363636,0.8522727272727273,0.75,0.8965794306703397,0.4116057325899601,176
snnrice6ma_rice_chen__fold02,snnrice6ma_rice_chen,rc_grammar_1,40,0.8863636363636364,0.8877776413511246,0.6240377207533827,0.8068181818181818,0.8068181818181819,0.8977272727272727,0.7159090909090909,0.8966926206509539,0.3409363812208176,176
snnrice6ma_rice_chen__fold02,snnrice6ma_rice_chen,rc_grammar_2,41,0.8870092975206612,0.8887413361983417,0.6070338505905771,0.8011363636363636,0.8011363636363636,0.8636363636363636,0.7386363636363636,0.8959943500663197,0.3989811591804029,176
snnrice6ma_rice_chen__fold02,snnrice6ma_rice_chen,rc_grammar_3,42,0.8886880165289256,0.8898064730766035,0.6215524949467767,0.8068181818181818,0.8068181818181819,0.8863636363636364,0.7272727272727273,0.8959975385164778,0.3701552897691727,176
snnrice6ma_rice_chen__fold02,snnrice6ma_rice_chen,biophysical_grammar,43,0.8881714876033059,0.8895122903538062,0.6215524949467767,0.8068181818181818,0.8068181818181819,0.8863636363636364,0.7272727272727273,0.8959529002142638,0.3361115050315857,176
snnrice6ma_rice_chen__fold02,snnrice6ma_rice_chen,position_aware_grammar,44,0.8893336776859504,0.8910374998576502,0.6253635012747126,0.8125,0.8125,0.7954545454545454,0.8295454545454546,0.8962047877767574,0.5034579038619995,176
snnrice6ma_rice_chen__fold02,snnrice6ma_rice_chen,reliability_routed_l2,44,0.8910123966942148,0.8919592038789956,0.5909090909090909,0.7954545454545454,0.7954545454545454,0.7954545454545454,0.7954545454545454,0.897857999183757,0.48640319526195536,176
snnrice6ma_rice_chen__fold02,snnrice6ma_rice_chen,mucff_dual_decision,44,0.8921745867768595,0.891541308085456,0.5947617141331808,0.7954545454545454,0.7954545454545454,0.8522727272727273,0.7386363636363636,0.8957201433527191,0.4235581937312866,176
snnrice6ma_rice_chen__fold03,snnrice6ma_rice_chen,base_evidence,28,0.9143853305785123,0.9281291353615108,0.6597728450302706,0.8295454545454546,0.8295454545454546,0.8068181818181818,0.8522727272727273,0.8849033261912052,0.5067982625961305,176
snnrice6ma_rice_chen__fold03,snnrice6ma_rice_chen,foundation_interactions,33,0.915934917355372,0.9298947144259695,0.6675934204983898,0.8295454545454546,0.8295454545454546,0.75,0.9090909090909091,0.8864752321191716,0.6193834558129315,176
snnrice6ma_rice_chen__fold03,snnrice6ma_rice_chen,local_foundation_fusion,39,0.9149018595041322,0.9287799866137115,0.6378479646021205,0.8181818181818182,0.8181818181818181,0.8522727272727273,0.7840909090909091,0.8876597413529232,0.4177812767028809,176
snnrice6ma_rice_chen__fold03,snnrice6ma_rice_chen,rc_grammar_1,40,0.918259297520661,0.9317117886329862,0.6390096504226938,0.8181818181818182,0.8181818181818181,0.8636363636363636,0.7727272727272727,0.8883755484134273,0.405884750187397,176
snnrice6ma_rice_chen__fold03,snnrice6ma_rice_chen,rc_grammar_2,41,0.9172262396694215,0.9313894684395604,0.6825236327899351,0.8409090909090909,0.8409090909090909,0.8636363636363636,0.8181818181818182,0.8888649755127027,0.44935465231537836,176
snnrice6ma_rice_chen__fold03,snnrice6ma_rice_chen,rc_grammar_3,42,0.9205836776859504,0.9337038627220543,0.6704978382932213,0.8352272727272727,0.8352272727272727,0.8295454545454546,0.8409090909090909,0.8896923783287419,0.4904665946960449,176
snnrice6ma_rice_chen__fold03,snnrice6ma_rice_chen,biophysical_grammar,43,0.9199380165289256,0.9329030903065363,0.6704978382932213,0.8352272727272727,0.8352272727272727,0.8295454545454546,0.8409090909090909,0.8889446867666564,0.49581708014011383,176
snnrice6ma_rice_chen__fold03,snnrice6ma_rice_chen,position_aware_grammar,44,0.9198088842975206,0.9326879072631152,0.6935849741410449,0.8465909090909091,0.8465909090909092,0.8636363636363636,0.8295454545454546,0.8892523722069177,0.467213651239872,176
snnrice6ma_rice_chen__fold03,snnrice6ma_rice_chen,reliability_routed_l2,44,0.9173553719008264,0.931534042219127,0.6618314236520757,0.8295454545454546,0.8295454545454546,0.875,0.7840909090909091,0.8913360243852669,0.4452345883846283,176
snnrice6ma_rice_chen__fold03,snnrice6ma_rice_chen,mucff_dual_decision,44,0.9160640495867768,0.9309673325776865,0.6487753418777004,0.8238636363636364,0.8238636363636364,0.7954545454545454,0.8522727272727273,0.8906792036526885,0.5403267817405932,176
snnrice6ma_rice_chen__fold04,snnrice6ma_rice_chen,base_evidence,28,0.8800361570247934,0.8693477015266238,0.6142712695109416,0.8068181818181818,0.8068181818181819,0.8295454545454546,0.7840909090909091,0.8900351367207429,0.49044314712285997,176
snnrice6ma_rice_chen__fold04,snnrice6ma_rice_chen,foundation_interactions,33,0.8770661157024794,0.866474759261344,0.5947617141331808,0.7954545454545454,0.7954545454545454,0.8522727272727273,0.7386363636363636,0.8907015228037956,0.41297283917665484,176
snnrice6ma_rice_chen__fold04,snnrice6ma_rice_chen,local_foundation_fusion,39,0.8810692148760331,0.8720503783323899,0.6253635012747126,0.8125,0.8125,0.8295454545454546,0.7954545454545454,0.8918111034588307,0.4977818727493286,176
snnrice6ma_rice_chen__fold04,snnrice6ma_rice_chen,rc_grammar_1,40,0.8824896694214875,0.8731870575750953,0.625040357730969,0.8125,0.8125,0.8068181818181818,0.8181818181818182,0.8916134195490256,0.5349787279963494,176
snnrice6ma_rice_chen__fold04,snnrice6ma_rice_chen,rc_grammar_2,41,0.8833935950413223,0.8738746993465704,0.6009252125773316,0.7954545454545454,0.7954545454545454,0.8863636363636364,0.7045454545454546,0.8906425364758699,0.35474353432655337,176
snnrice6ma_rice_chen__fold04,snnrice6ma_rice_chen,rc_grammar_3,42,0.8835227272727272,0.8724823192521411,0.6041872517834797,0.8011363636363636,0.8011363636363636,0.8409090909090909,0.7613636363636364,0.8905261580450975,0.45374526157975203,176
snnrice6ma_rice_chen__fold04,snnrice6ma_rice_chen,biophysical_grammar,43,0.8842975206611571,0.8731620639597002,0.5881527523196489,0.7897727272727273,0.7897727272727273,0.875,0.7045454545454546,0.8905134042444648,0.36407828181982055,176
snnrice6ma_rice_chen__fold04,snnrice6ma_rice_chen,position_aware_grammar,44,0.8849431818181818,0.873606648862589,0.5964809080634605,0.7954545454545454,0.7954545454545454,0.8636363636363636,0.7272727272727273,0.8905054331190694,0.39023700237274167,176
snnrice6ma_rice_chen__fold04,snnrice6ma_rice_chen,reliability_routed_l2,44,0.8837809917355373,0.8732096956171091,0.6253635012747126,0.8125,0.8125,0.8295454545454546,0.7954545454545454,0.8926448831751861,0.4863176494836807,176
snnrice6ma_rice_chen__fold04,snnrice6ma_rice_chen,mucff_dual_decision,44,0.8853305785123966,0.8760817018938526,0.5841269128324421,0.7897727272727273,0.7897727272727273,0.8522727272727273,0.7272727272727273,0.8921666156514642,0.3915878997580138,176
snnrice6ma_rice_chen__fold05,snnrice6ma_rice_chen,base_evidence,28,0.9027634297520661,0.903210252238418,0.6319334885835687,0.8125,0.8125,0.8863636363636364,0.7386363636363636,0.8874684343434344,0.43235648229718204,176
snnrice6ma_rice_chen__fold05,snnrice6ma_rice_chen,foundation_interactions,33,0.9071539256198347,0.9063267107020128,0.6390096504226938,0.8181818181818182,0.8181818181818181,0.8636363636363636,0.7727272727272727,0.8883054025099478,0.4835451823472979,176
snnrice6ma_rice_chen__fold05,snnrice6ma_rice_chen,local_foundation_fusion,39,0.9050878099173554,0.902410223680843,0.6511416008167787,0.8238636363636364,0.8238636363636364,0.875,0.7727272727272727,0.8912308055300481,0.4932647264003754,176
snnrice6ma_rice_chen__fold05,snnrice6ma_rice_chen,rc_grammar_1,40,0.9079287190082644,0.9052039730069934,0.6253635012747126,0.8125,0.8125,0.8295454545454546,0.7954545454545454,0.891168630751964,0.5344432884454727,176
snnrice6ma_rice_chen__fold05,snnrice6ma_rice_chen,rc_grammar_2,41,0.9075413223140495,0.9037237292210729,0.6137949055234262,0.8068181818181818,0.8068181818181819,0.8181818181818182,0.7954545454545454,0.8912706611570249,0.5553236365318298,176
snnrice6ma_rice_chen__fold05,snnrice6ma_rice_chen,rc_grammar_3,42,0.9070247933884298,0.9033117667175977,0.6497862896539309,0.8238636363636364,0.8238636363636364,0.8636363636363636,0.7840909090909091,0.891471533516988,0.5206534397602081,176
snnrice6ma_rice_chen__fold05,snnrice6ma_rice_chen,biophysical_grammar,43,0.906379132231405,0.9027851589399697,0.6497862896539309,0.8238636363636364,0.8238636363636364,0.8636363636363636,0.7840909090909091,0.890688769003163,0.5239628329873085,176
snnrice6ma_rice_chen__fold05,snnrice6ma_rice_chen,position_aware_grammar,44,0.9080578512396694,0.9040098561038103,0.625040357730969,0.8125,0.8125,0.8181818181818182,0.8068181818181818,0.8912658784817875,0.58111753821373,176
snnrice6ma_rice_chen__fold05,snnrice6ma_rice_chen,reliability_routed_l2,44,0.9071539256198347,0.9029740414030261,0.6026230103192686,0.8011363636363636,0.8011363636363636,0.7840909090909091,0.8181818181818182,0.8938883787368634,0.6182777792215347,176
snnrice6ma_rice_chen__fold05,snnrice6ma_rice_chen,mucff_dual_decision,44,0.9085743801652892,0.9051219676875162,0.6260112947942723,0.8125,0.8125,0.8409090909090909,0.7840909090909091,0.8924312570145904,0.5207057060780792,176
snnrice6ma_rice_chen__fold06,snnrice6ma_rice_chen,base_evidence,28,0.9316890495867769,0.9367174934088027,0.6818181818181818,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8889717885930009,0.44437449604272844,176
snnrice6ma_rice_chen__fold06,snnrice6ma_rice_chen,foundation_interactions,33,0.9310433884297521,0.9355914681607305,0.6606282490521962,0.8295454545454546,0.8295454545454546,0.7954545454545454,0.8636363636363636,0.8875401744719926,0.48708997294306766,176
snnrice6ma_rice_chen__fold06,snnrice6ma_rice_chen,local_foundation_fusion,39,0.9278150826446281,0.9342043047338716,0.6481039922301567,0.8238636363636364,0.8238636363636364,0.8409090909090909,0.8068181818181818,0.8898996275890216,0.4429797399044037,176
snnrice6ma_rice_chen__fold06,snnrice6ma_rice_chen,rc_grammar_1,40,0.9288481404958678,0.9358366500485904,0.6477690980120951,0.8238636363636364,0.8238636363636365,0.8181818181818182,0.8295454545454546,0.8900431078461382,0.4749550002813339,176
snnrice6ma_rice_chen__fold06,snnrice6ma_rice_chen,rc_grammar_2,41,0.9284607438016529,0.9358810746618119,0.6597728450302706,0.8295454545454546,0.8295454545454546,0.8522727272727273,0.8068181818181818,0.8904528236914602,0.456483818590641,176
snnrice6ma_rice_chen__fold06,snnrice6ma_rice_chen,rc_grammar_3,42,0.928331611570248,0.9362700402565889,0.6592611948214577,0.8295454545454546,0.8295454545454546,0.8409090909090909,0.8181818181818182,0.8908609453117029,0.4524838946759701,176
snnrice6ma_rice_chen__fold06,snnrice6ma_rice_chen,biophysical_grammar,43,0.9300103305785125,0.9378257718329379,0.6834085335022719,0.8409090909090909,0.8409090909090908,0.875,0.8068181818181818,0.891012396694215,0.4218568129837513,176
snnrice6ma_rice_chen__fold06,snnrice6ma_rice_chen,position_aware_grammar,44,0.9303977272727273,0.9382602911582651,0.6935849741410449,0.8465909090909091,0.8465909090909092,0.8636363636363636,0.8295454545454546,0.8908736991123355,0.45695096850395206,176
snnrice6ma_rice_chen__fold06,snnrice6ma_rice_chen,reliability_routed_l2,44,0.9302685950413224,0.937551379055395,0.6739886745296482,0.8352272727272727,0.8352272727272727,0.7840909090909091,0.8863636363636364,0.890993265993266,0.52937770485878,176
snnrice6ma_rice_chen__fold06,snnrice6ma_rice_chen,mucff_dual_decision,44,0.9302685950413223,0.938236721670038,0.6739886745296482,0.8352272727272727,0.8352272727272727,0.8863636363636364,0.7840909090909091,0.8895026655443321,0.4136071151996651,176
snnrice6ma_rice_chen__fold07,snnrice6ma_rice_chen,base_evidence,28,0.8911415289256198,0.8900385762315506,0.6023116174498429,0.8011363636363636,0.8011363636363635,0.7954545454545454,0.8068181818181818,0.8917664651566167,0.47114837035536794,176
snnrice6ma_rice_chen__fold07,snnrice6ma_rice_chen,foundation_interactions,33,0.8894628099173554,0.8916063063481747,0.6150676801520448,0.8068181818181818,0.8068181818181819,0.7727272727272727,0.8409090909090909,0.8946520125497398,0.49828341603279114,176
snnrice6ma_rice_chen__fold07,snnrice6ma_rice_chen,local_foundation_fusion,39,0.8903667355371901,0.8921096972536429,0.5798825193638244,0.7897727272727273,0.7897727272727273,0.7727272727272727,0.8068181818181818,0.8940334532190591,0.4974606429040432,176
snnrice6ma_rice_chen__fold07,snnrice6ma_rice_chen,rc_grammar_1,40,0.8924328512396694,0.8957718792987202,0.6026230103192686,0.8011363636363636,0.8011363636363636,0.7840909090909091,0.8181818181818182,0.8954092694622998,0.5099268418550492,176
snnrice6ma_rice_chen__fold07,snnrice6ma_rice_chen,rc_grammar_2,41,0.8924328512396694,0.8957815478839196,0.5910617608744104,0.7954545454545454,0.7954545454545454,0.7840909090909091,0.8068181818181818,0.8947907101316191,0.4975736148655414,176
snnrice6ma_rice_chen__fold07,snnrice6ma_rice_chen,rc_grammar_3,42,0.8915289256198347,0.8953701926033533,0.625040357730969,0.8125,0.8125,0.8181818181818182,0.8068181818181818,0.8948688271604939,0.45083385348320015,176
snnrice6ma_rice_chen__fold07,snnrice6ma_rice_chen,biophysical_grammar,43,0.8929493801652892,0.8960651784088726,0.6136363636363636,0.8068181818181818,0.8068181818181818,0.8068181818181818,0.8068181818181818,0.895152599224569,0.48218532711267476,176
snnrice6ma_rice_chen__fold07,snnrice6ma_rice_chen,position_aware_grammar,44,0.8930785123966942,0.8962171900111998,0.6142712695109416,0.8068181818181818,0.8068181818181819,0.8295454545454546,0.7840909090909091,0.8947986812570147,0.4344793103635311,176
snnrice6ma_rice_chen__fold07,snnrice6ma_rice_chen,reliability_routed_l2,44,0.8913997933884298,0.8955730228554268,0.6142712695109416,0.8068181818181818,0.8068181818181819,0.8295454545454546,0.7840909090909091,0.8952721661054994,0.4263048946857454,176
snnrice6ma_rice_chen__fold07,snnrice6ma_rice_chen,mucff_dual_decision,44,0.8924328512396694,0.8956244425926876,0.6032472477108443,0.8011363636363636,0.8011363636363636,0.8295454545454546,0.7727272727272727,0.8954315886134068,0.4225364553138178,176
snnrice6ma_rice_chen__fold08,snnrice6ma_rice_chen,base_evidence,28,0.8684142561983471,0.8812803096655732,0.6041872517834797,0.8011363636363636,0.8011363636363636,0.8409090909090909,0.7613636363636364,0.8915942888480768,0.4004217755794525,176
snnrice6ma_rice_chen__fold08,snnrice6ma_rice_chen,foundation_interactions,33,0.8654442148760331,0.8789996715725356,0.6026230103192686,0.8011363636363636,0.8011363636363636,0.8181818181818182,0.7840909090909091,0.8938054790327519,0.4128593608736992,176
snnrice6ma_rice_chen__fold08,snnrice6ma_rice_chen,local_foundation_fusion,39,0.8671229338842976,0.8772654000568556,0.5798825193638244,0.7897727272727273,0.7897727272727273,0.8068181818181818,0.7727272727272727,0.898188003775125,0.43544816970825195,176
snnrice6ma_rice_chen__fold08,snnrice6ma_rice_chen,rc_grammar_1,40,0.8667355371900827,0.8774576542620458,0.5683286162253947,0.7840909090909091,0.7840909090909091,0.7954545454545454,0.7727272727272727,0.8985036603407817,0.44614300310611726,176
snnrice6ma_rice_chen__fold08,snnrice6ma_rice_chen,rc_grammar_2,41,0.8672520661157025,0.8780373479777047,0.5687696939916126,0.7840909090909091,0.7840909090909091,0.8068181818181818,0.7613636363636364,0.8985546755433119,0.4304664355516434,176
snnrice6ma_rice_chen__fold08,snnrice6ma_rice_chen,rc_grammar_3,42,0.8673811983471075,0.8782236402936141,0.5687696939916126,0.7840909090909091,0.7840909090909091,0.8068181818181818,0.7613636363636364,0.8984669931639628,0.4290124075114727,176
snnrice6ma_rice_chen__fold08,snnrice6ma_rice_chen,biophysical_grammar,43,0.8677685950413223,0.878117607494615,0.5681818181818182,0.7840909090909091,0.7840909090909091,0.7840909090909091,0.7840909090909091,0.8971007422711968,0.47808149218559265,176
snnrice6ma_rice_chen__fold08,snnrice6ma_rice_chen,position_aware_grammar,44,0.8698347107438016,0.8801237673610385,0.5795828771687167,0.7897727272727273,0.7897727272727273,0.7840909090909091,0.7954545454545454,0.8971087133965923,0.45627747297286986,176
snnrice6ma_rice_chen__fold08,snnrice6ma_rice_chen,reliability_routed_l2,44,0.8662190082644629,0.8786727326750391,0.5683286162253947,0.7840909090909091,0.7840909090909091,0.7727272727272727,0.7954545454545454,0.9003641210080604,0.4808742515742781,176
snnrice6ma_rice_chen__fold08,snnrice6ma_rice_chen,mucff_dual_decision,44,0.865573347107438,0.8779384720028145,0.5170364906592835,0.7556818181818182,0.7556818181818181,0.6818181818181818,0.8295454545454546,0.8985626466687072,0.5576901820817697,176
snnrice6ma_rice_chen__fold09,snnrice6ma_rice_chen,base_evidence,28,0.8693181818181818,0.8658889345180278,0.636528050172442,0.8181818181818182,0.8181818181818181,0.8068181818181818,0.8295454545454546,0.8869885725946332,0.563321671485901,176
snnrice6ma_rice_chen__fold09,snnrice6ma_rice_chen,foundation_interactions,33,0.868672520661157,0.866617725730249,0.5881527523196489,0.7897727272727273,0.7897727272727273,0.875,0.7045454545454546,0.8867032063054792,0.3698946440219879,176
snnrice6ma_rice_chen__fold09,snnrice6ma_rice_chen,local_foundation_fusion,39,0.8672520661157025,0.8665141988511724,0.6150676801520448,0.8068181818181818,0.8068181818181819,0.8409090909090909,0.7727272727272727,0.8886912049790836,0.4781447875499725,176
snnrice6ma_rice_chen__fold09,snnrice6ma_rice_chen,rc_grammar_1,40,0.8673811983471075,0.8655603437529297,0.5629952898289976,0.7784090909090909,0.7784090909090909,0.8522727272727273,0.7045454545454546,0.8892922278338945,0.400827549248934,176
snnrice6ma_rice_chen__fold09,snnrice6ma_rice_chen,rc_grammar_2,41,0.8694473140495868,0.8692186367529507,0.5841269128324421,0.7897727272727273,0.7897727272727273,0.8522727272727273,0.7272727272727273,0.8886178706254462,0.4253257519006729,176
snnrice6ma_rice_chen__fold09,snnrice6ma_rice_chen,rc_grammar_3,42,0.8691890495867769,0.8686782984313687,0.625040357730969,0.8125,0.8125,0.8181818181818182,0.8068181818181818,0.8889175849403123,0.5636340355873108,176
snnrice6ma_rice_chen__fold09,snnrice6ma_rice_chen,biophysical_grammar,43,0.8682851239669421,0.8680635807315937,0.6253635012747126,0.8125,0.8125,0.8295454545454546,0.7954545454545454,0.8887454086317722,0.5512774872779846,176
snnrice6ma_rice_chen__fold09,snnrice6ma_rice_chen,position_aware_grammar,44,0.8703512396694214,0.8716475600149465,0.5524911066193571,0.7727272727272727,0.7727272727272727,0.8522727272727273,0.6931818181818182,0.8886864223038466,0.3800630837678912,176
snnrice6ma_rice_chen__fold09,snnrice6ma_rice_chen,reliability_routed_l2,44,0.868543388429752,0.8686276434371497,0.5841269128324421,0.7897727272727273,0.7897727272727273,0.8522727272727273,0.7272727272727273,0.8888665697377818,0.408687274158001,176
snnrice6ma_rice_chen__fold09,snnrice6ma_rice_chen,mucff_dual_decision,44,0.8649276859504132,0.8617740254120884,0.5735393346764044,0.7840909090909091,0.7840909090909092,0.8522727272727273,0.7159090909090909,0.8887326548311398,0.38924115788082747,176
